40,13
70,17.9
190,8.1
330,17
240,8.9
290,8.1
250,8.1
60,8.1
190,8.9
20,12.1
210,8.1
330,23
320,23
240,8.9
70,8.1
310,15
190,21.9
230,29.1
340,31.1
340,33.1
80,10.1
190,13
30,12.1
60,15
330,21.9
80,8.9
250,8.1
270,8.1
250,8.1
270,8.9
180,23
80,12.1
260,31.1
60,16.1
260,8.1
240,8.9
240,8.9
10,38
30,34.9
50,21
30,10.1
70,12.1
300,10.1
250,8.9
260,8.1
260,8.1
260,8.1
20,16.1
240,8.9
290,8.9
260,13
260,8.9
260,8.1
230,8.9
260,8.1
240,10.1
250,8.9
30,21
260,8.9
300,10.1
240,8.9
250,8.1
210,8.1
260,8.9
200,25.9
310,42.9
340,23.9
340,23
340,31.1
40,17
30,17.9
40,10.1
90,8.9
260,8.9
170,14.1
40,8.1
90,8.1
240,8.9
90,10.1
180,23.9
30,13
340,17.9
70,10.1
10,23
360,23
330,17.9
360,10.1
170,21.9
170,19.9
50,14.1
270,19.9
20,15
320,25.1
340,21.9
160,16.1
220,17
90,14.1
70,8.9
80,13
80,12.1
240,8.9
190,8.1
90,12.1
90,10.1
150,17.9
220,23
230,29.1
340,19.9
30,29.1
330,36
340,25.1
10,21.9
340,17.9
70,15
200,19.9
220,19.9
30,10.1
250,23.9
20,30
20,28
40,16.1
10,14.1
100,14.1
230,25.9
220,28
230,25.1
230,30
340,23
230,15
50,23
50,14.1
250,12.1
240,17
190,19.9
230,21
240,21.9
230,29.1
360,21.9
80,17.9
250,25.1
10,23
340,21
70,13
240,21
260,23.9
240,13
220,23.9
220,29.1
230,30
230,25.1
220,25.9
230,23.9
220,17.9
100,17.9
190,23
240,30
270,17
60,17
230,21
250,25.9
240,31.1
260,17.9
80,14.1
90,17
90,19.9
220,15
190,23.9
190,16.1
240,21
270,21.9
20,19.9
10,21.9
60,12.1
280,10.1
80,17
170,15
180,17.9
240,21
170,16.1
60,10.1
110,15
120,17.9
190,21
220,15
180,14.1
260,16.1
110,17.9
200,14.1
50,23
210,23.9
270,21.9
290,23.9
190,23
150,19.9
230,19.9
240,21
110,17
70,15
90,23
40,15
110,14.1
140,21
130,23
240,21
210,21.9
230,21.9
220,28
300,21.9
60,17.9
60,15
230,12.1
70,10.1
230,21.9
230,21.9
250,25.1
190,21
200,14.1
200,13
70,19.9
230,21.9
230,16.1
180,15
240,10.1
270,23
270,21.9
270,17
270,21.9
260,17.9
240,21.9
240,34.9
110,21
40,28
350,21
70,15
260,15
90,19.9
270,25.1
130,33.1
170,32
250,23
190,16.1
190,21
180,14.1
150,23
210,30
200,25.1
180,15
220,16.1
230,15
230,21.9
190,21
240,19.9
230,19.9
240,23.9
200,16.1
210,17.9
180,21.9
280,17.9
160,19.9
70,25.9
20,32
230,10.1
220,14.1
320,25.9
190,25.1
170,16.1
60,17.9
110,19.9
290,28
190,12.1
280,21
220,19.9
90,13
170,15
90,14.1
60,13
80,25.9
250,34.9
310,16.1
280,31.1
310,13
40,21.9
200,21.9
220,23.9
180,23.9
10,23
50,17
40,12.1
50,23
20,10.1
240,21
190,25.9
20,25.1
40,23.9
290,8.9
250,8.9
210,8.9
250,12.1
170,10.1
80,8.1
70,13
240,12.1
250,8.1
240,13
230,19.9
90,15
190,17.9
240,17.9
20,23.9
60,10.1
40,10.1
50,10.1
260,10.1
280,8.9
200,14.1
190,21
50,14.1
240,8.9
60,17
80,8.9
210,17.9
70,13
250,8.9
90,10.1
260,8.1
250,8.9
260,8.9
250,10.1
190,10.1
10,23
30,25.1
60,14.1
340,12.1
20,14.1
200,29.1
200,36
230,23
190,17.9
230,17
230,21.9
80,10.1
70,8.9
20,8.9
60,10.1
60,8.9
220,10.1
240,17
280,8.9
210,12.1
180,12.1
90,13
70,13
180,13
90,10.1
50,8.1
240,8.1
280,8.1
220,29.1
320,31.1
20,17.9
190,6.9
280,8.9
100,16.1
50,17.9
40,12.1
210,6.9
250,6.9
290,10.1
50,12.1
280,10.1
260,8.9
100,8.9
210,19.9
340,28
340,29.1
50,8.9
10,10.1
10,13
80,10.1
80,6.9
330,38
340,23
20,10.1
250,8.9
250,8.1
190,10.1
290,8.9
340,13
60,13
230,15
80,14.1
210,30
230,31.1
340,23.9
90,10.1
290,8.9
310,12.1
80,8.9
170,21.9
200,23.9
320,34.9
40,13
10,13
80,8.9
190,12.1
200,6.9
210,6.9
190,8.1
280,6.9
260,8.9
210,8.1
310,12.1
240,8.9
40,21.9
10,14.1
60,6.9
60,10.1
50,16.1
50,17.9
